sample_id,subject_id,scenario,accel_mean_g,accel_std_g,accel_peak_g,gyro_peak_dps,posture_change_deg,immobility_s,heart_rate_bpm,spo2_percent,ppg_signal_quality,label_fall,label_health_anomaly
SYN-W001154,SYN-065,fall,1.1288305460187826,0.5400488004068226,4.416355260688909,336.3585907032106,61.843497056254904,0.9128538414294778,112.9362735829433,97.51416882588371,0.1776112441843855,0,0
SYN-W001155,SYN-024,run,1.2057234616993049,0.29021531137659595,1.9805324526570196,190.6993834300233,11.173528231334984,0.026597011493391044,125.22165748756251,96.92231828904612,0.18588765357790565,0,0
SYN-W001156,SYN-055,fall,1.1101184891739941,0.486599802286963,3.988470513413846,345.52333737923834,73.66151858787794,1.3023435519457158,108.18427538857823,99.77086996332412,0.6954128641613926,1,0
SYN-W001157,SYN-008,stumble,0.9741537843139162,0.3975105175492492,3.5627317730365897,319.4238514008771,34.08573206043962,0.22550131156443007,97.76202342798918,98.32877316215604,0.7664571369831863,0,0
SYN-W001158,SYN-041,run,1.148328616988569,0.4755905869345094,2.7611378134662625,237.51122830884484,15.345605251507186,0.08516885009695196,131.61752329797505,95.57557781537669,0.562112017174771,0,0
SYN-W001159,SYN-013,stumble,1.1908564832280915,0.2311728383469332,2.712440503623019,265.3100951146531,28.87001522994963,0.2532993055745635,113.25487150169278,97.8211762160682,0.9193622139435219,0,0
SYN-W001160,SYN-080,walk,1.0617331916013428,0.12283948032744832,1.86066152202697,90.19115089373628,10.367036995262346,0.06787509322536306,70.3984825204713,95.34267373892219,0.6732789083899516,0,0
SYN-W001161,SYN-080,walk,1.021813422602025,0.15382025049038794,2.4371886925395594,88.39492187736234,13.679675998799135,0.11125474837969485,80.38081597456583,94.90831833929379,0.5349276784677015,0,0
SYN-W001162,SYN-014,walk,1.0551308081810344,0.1391665573045881,1.7406350993266537,66.36682600056136,12.42433725768275,0.028861185581672527,72.03979747513051,98.36211685908393,0.6384818256485338,1,0
SYN-W001163,SYN-045,walk,1.0553941046708082,0.13879975053853724,1.503726585889683,92.40177575494926,10.187015471958233,0.11363377603308186,95.97426906840143,96.97362472496656,0.7494805590046454,0,0
SYN-W001164,SYN-030,walk,1.0190135718799287,0.18233511741483802,2.133489907245913,94.76906618259338,10.570608992508038,0.07856121785389933,77.51609529794617,96.74487417033576,0.8612979954925124,0,0
SYN-W001165,SYN-032,rest,0.9394118258157935,0.02962295376283996,1.33476170811463,7.9064172300190085,6.966168402165896,1.7618137285190099,87.90524572897007,97.2287355313096,0.6178916054839343,0,0
SYN-W001166,SYN-007,rest,1.0435970165665662,0.009482975108907839,1.1897580211781658,14.055711664330625,5.0750905491268306,0.9456577342324535,63.20955435269962,95.48202192938987,0.8144506116761455,0,0
SYN-W001167,SYN-051,run,1.1742218634159507,0.3131761892257701,2.373065880748678,122.37644846980659,16.10302457045134,0.0,132.89272756868183,98.42718903011809,0.6826146973080688,0,0
SYN-W001168,SYN-058,fall,1.1438136764764297,0.3755842759267494,2.6584946034216226,377.4215304359529,71.23743340671443,1.056435691378837,95.3928830508838,97.7927044953048,0.5322880164942015,1,0
SYN-W001169,SYN-019,stumble,1.0957332607316852,0.18075058388229354,2.3578797024948703,214.85068487536995,30.936715512273487,0.2605054608814587,78.55242665352606,97.66774628910218,0.9960353718151158,0,0
SYN-W001170,SYN-057,rest,0.9661887607438359,0.0164863754509308,1.378683303664801,25.001817208682596,0.0,1.1573847404995947,64.57178502995203,98.82992228082487,0.9385600065300237,0,0
SYN-W001171,SYN-062,walk,0.9720537869849003,0.11147307799287653,1.46677376593286,62.08715306875036,14.964673473933644,0.1154027418658028,102.19835869334898,96.63840961249768,0.9890260402515967,0,0
SYN-W001172,SYN-071,walk,1.0074181729749268,0.1514913043432649,1.7513123874115564,96.80412527433603,15.513964984834505,0.004167531124553744,84.01708996821418,96.12534208923569,0.8788964622120983,0,0
SYN-W001173,SYN-035,rest,1.1067950197873913,0.008836685089086242,1.3696132970916208,22.506381928245315,4.346076144889559,0.9292402626341648,80.14725751794525,97.05931793157148,0.8729277401005986,0,0
SYN-W001174,SYN-019,walk,1.0593780306959317,0.14664616111466364,1.5026034479349704,77.77893592270635,12.685055367472222,0.07495343807803934,81.9448274191848,98.79881081121891,0.8910584856264366,0,0
SYN-W001175,SYN-012,sit_lie,1.0146607672946315,0.1458658712252957,1.6410840189034042,152.06326425679504,55.89513902004879,0.6992846772044423,72.35840524510937,96.34417931339972,0.7464073877483676,0,0
SYN-W001176,SYN-027,rest,0.9896180828820741,0.005,0.9394712436407529,14.835078377883233,5.723329140590052,1.3774093125006592,55.81787897711898,96.41893897698317,0.7780998503522762,0,0
SYN-W001177,SYN-043,rest,0.9879961516819996,0.04853185434521343,1.1226881843789258,1.0,1.1013185952196292,1.1462187345219772,59.22490618388302,98.03855245726022,1.0,0,0
SYN-W001178,SYN-022,rest,1.041271201897349,0.03513691563037135,1.103868204769038,10.965640321652394,0.0,2.0,53.602754792587284,98.3063581228714,0.8373228416211717,0,0
SYN-W001179,SYN-063,walk,0.9816853707064976,0.15848049810912276,1.3985987340685648,54.91042210293291,14.559308644139401,0.04333528736867486,115.55451708983195,95.2157433330723,0.8785381965586399,0,0
SYN-W001180,SYN-031,run,1.1135350602286462,0.2557754090689979,2.505881304533925,182.6828528582066,23.53935747614974,0.023867237651066898,109.60235944152525,95.75169472126765,0.8467913689950616,0,0
SYN-W001181,SYN-034,walk,1.0499680574957309,0.1076054994259422,0.9983211114489697,90.57545642726642,13.490490838253345,0.09556058778853968,95.86343546970491,95.67925305705134,0.6481068202738932,0,0
SYN-W001182,SYN-056,sit_lie,1.0754667742314183,0.12016647958072633,1.2433606773190655,106.35583664447307,50.743544256318465,0.6738587979047422,59.4181337740696,95.2328744774336,0.6120005209714109,0,0
SYN-W001183,SYN-075,walk,1.0657083628220336,0.0742748977951976,1.5136144283498598,75.47175041791924,11.18366100788257,0.08565522288902386,88.61893726833586,97.60815936892658,0.7698733587052822,0,0
SYN-W001184,SYN-013,run,1.1104170205935227,0.3245178068564694,2.2709940374002873,141.72442433171432,15.527487806769267,0.027987326829091583,138.02078750449854,96.61705899995923,0.7391478131202185,0,0
SYN-W001185,SYN-001,rest,0.9893502579905091,0.016390166401516453,1.291791495312325,14.869294337827831,0.08314728426915918,1.4073831448136265,76.74157584934724,96.89939677779851,1.0,0,0
SYN-W001186,SYN-071,sit_lie,1.0407355545356736,0.08810665004006654,1.5343074394894514,144.38788841523393,34.0728503812775,0.5874989008080267,84.27570247307285,95.62575047131212,0.6621996167979931,0,0
SYN-W001187,SYN-011,stumble,1.0875888720063216,0.19718689334606912,2.383048504081882,238.12691563438094,41.21711894117029,0.22730201139763917,94.66491440799486,96.27341193315249,1.0,0,0
SYN-W001188,SYN-020,walk,0.9824791354591833,0.14753527116099696,1.9383301076331236,74.50955035002609,13.87900164392181,0.12673991901730822,86.1563779775001,97.28292333629662,0.649881308481541,0,0
SYN-W001189,SYN-069,walk,1.0535653482028382,0.14848370052066226,1.8465472981427875,86.87402204250355,14.311852823801226,0.06304736627871005,79.65886578475471,98.52635204225332,0.8677290670042009,0,0
SYN-W001190,SYN-062,sit_lie,1.0167864028725153,0.11283687243136048,1.4716910967568335,112.97668173330668,41.05783967591327,0.41431093420980764,98.86915998121148,97.28933712102679,1.0,0,1
SYN-W001191,SYN-013,stumble,1.0392280493611874,0.2209406978951221,2.2007413414939045,175.5054513851576,30.98573349870403,0.23756559762974644,105.82495308527483,98.528296352468,0.9808097881020486,0,0
SYN-W001192,SYN-016,walk,0.9382149844943402,0.15399502296751874,1.8105319473778647,112.0413484475232,17.288886081949702,0.11638533613541338,67.44958031823884,95.83599765546157,0.8954672415719296,0,0
SYN-W001193,SYN-059,rest,0.957791110226538,0.005,0.9219209157626503,7.352937005011298,7.335209976545368,1.327072049209448,80.2362246340415,97.11361381744643,0.7164443177988673,0,0
SYN-W001194,SYN-044,rest,0.9845638638551201,0.005,0.8055847803213056,2.0489892289878444,6.465368271799261,2.0,67.99584500266083,95.95675758620048,0.6715292224618389,0,0
SYN-W001195,SYN-039,run,1.2092673848552329,0.2843591750217885,3.0089089895169403,203.1521419994798,26.159663159739388,0.07701076677225785,114.63177570871726,95.19058522430706,0.7298432525230505,0,0
SYN-W001196,SYN-079,fall,1.1749388877453348,0.5805972511065833,4.624616919977144,452.7301053273287,66.67132881292824,1.0065891830811298,127.06814317994218,97.34842468935635,0.5933234363889252,1,0
SYN-W001197,SYN-056,sit_lie,1.0685115399821516,0.10168849615215331,1.277718321778743,118.45713554637089,49.872471888666794,0.4708607743194384,75.52916540907695,97.52186695728867,0.5476856147985939,0,0
SYN-W001198,SYN-074,run,1.2003443472675248,0.34110219414413695,1.6001333862720637,185.99936862160743,17.473687147558977,0.05731261753202394,137.86069665534495,93.60163134261519,0.6466530328876129,0,0
SYN-W001199,SYN-012,stumble,1.0834968968331473,0.3583721546465093,2.0228938977204587,345.1150104765159,44.847136928742245,0.2673969809722134,101.2921420630329,,0.7703465405211218,0,0
SYN-W001200,SYN-061,health_anomaly,1.074874022282369,0.04049267641685414,0.9950610088530226,62.84897688602751,11.251525246789674,0.4789803152005215,128.56349974527484,91.40378129256611,0.6167849719775174,0,1
SYN-W001201,SYN-039,rest,0.9704292074830678,0.06338042351777488,1.0746821067394836,4.874757294889492,4.443545664855821,1.1156690857679472,62.78540387420841,95.73602803165491,0.9167476259809424,0,0
SYN-W001202,SYN-047,stumble,1.1397244421662451,0.13647243018933242,2.4304059247167498,219.56106322100496,16.724253726690854,0.1597699332004578,93.60049949884743,98.79457101197846,,0,0
SYN-W001203,SYN-041,sit_lie,1.000717785037615,0.0897595915507238,1.8233719143086056,140.85255884530102,61.60921871002642,0.4566701049680544,60.30546973291601,97.23093413300383,0.604262507807675,0,0
SYN-W001204,SYN-026,run,1.1447925853013772,0.3050844078433496,2.2551226230896564,211.1721029593272,16.562079161558994,0.007082141126195946,138.19660070767043,97.72861099479975,0.595682623483438,0,0
SYN-W001205,SYN-030,walk,1.1720943275962519,0.09938955343602883,2.0166651114877747,103.00291358427894,12.360719844750811,0.08597247408567615,87.09717978097139,97.40998281271175,0.7241324659382712,0,0
SYN-W001206,SYN-039,fall,1.1619252755140481,0.564742395642223,3.641822785525228,425.642540827669,92.56660213265127,1.2621063033631366,78.65072843406806,96.67401065264006,0.8573670032976091,1,0
SYN-W001207,SYN-059,walk,0.9969500249348509,0.1661696137411727,1.8015137668813155,80.92635689403328,14.488943186670342,0.07957981689504337,80.9006188376659,100.0,0.8058934948975063,0,0
SYN-W001208,SYN-049,stumble,1.0652095743392282,0.13679592812881025,2.7392605239642625,213.82869315733979,33.15048480134155,0.21465543683550084,78.83623074480701,98.57814376134438,0.6024160164474942,0,0
SYN-W001209,SYN-059,walk,1.062532634116892,0.06923030120658752,1.4699472148259047,68.06896814052774,13.694299992113082,0.04835959362745452,94.3830517075406,99.38688171902783,0.7887765029925244,0,0
SYN-W001210,SYN-065,fall,1.121576151387961,0.4662873657106525,2.6032410506413743,299.9473119261755,66.25070362194714,0.8620867826916485,97.52437474107896,99.38257535075053,0.34234928267156245,1,0
SYN-W001211,SYN-048,fall,1.1135129942886033,0.5611042828541767,4.293483038029136,460.9722253674235,77.92710195876302,1.1856214342386713,88.22843239237075,98.93656563988743,0.3197466097292052,1,0
SYN-W001212,SYN-003,walk,1.0682076204928745,0.16467922162763962,2.0428252043655113,94.53154980137386,14.236009658785157,0.05515547223184709,95.17601488962119,94.73724495816975,0.9505645883750853,0,0
SYN-W001213,SYN-028,walk,1.0628251136647133,0.11503340913161261,1.8829815667695655,64.78829047552308,10.99647382864791,0.017490799714432043,100.77441873475875,95.87281035431668,0.8388868490163925,0,0
SYN-W001214,SYN-010,sit_lie,1.1037951455993407,0.07030893629894924,1.4248961957017687,100.6428463313151,51.65548114385288,0.5839869377421046,70.47638794514744,92.77486296211576,1.0,0,0
SYN-W001215,SYN-070,sit_lie,1.018532141102665,0.10203817656940063,1.7819683760913974,94.67516652173497,39.108501897354714,0.6497284214901432,62.334413036885415,95.1841862654715,0.7377557974197383,0,0
SYN-W001216,SYN-027,run,1.0653682619990708,0.16326552527326632,2.51467345820411,222.026531997439,9.18519905714239,0.06261746005115335,131.88154002827696,95.33215017629956,0.6705021520632423,0,0
SYN-W001217,SYN-034,walk,1.0396232454449164,0.21102851559995778,1.6708134554858984,82.87165178711093,10.008536807039164,0.018798690830894603,81.87864959325468,96.04411181597669,0.7555491942199669,0,0
SYN-W001218,SYN-006,fall,1.140049355681404,0.5821074390475957,3.7517015531510873,508.553846294055,63.37726632997827,0.7894030923039881,102.7328385744941,96.5735660327507,0.5792087037762732,1,0
SYN-W001219,SYN-009,sit_lie,1.0765631524960935,0.10370526133956459,1.2628225177222767,94.12488091117996,56.23887054272695,0.362657322813845,59.40646160279066,96.39505853692,0.9313977879352823,0,0
SYN-W001220,SYN-075,rest,1.0237014142873297,0.04927978595070272,0.7979915435666755,4.842777910494841,0.0,0.81716163543183,75.34413972166281,96.7205625378091,0.6973110553255928,0,0
SYN-W001221,SYN-071,stumble,1.0350651432975515,0.2592196363387062,2.970365083073791,311.1270402764834,24.925416957233335,0.26763306567805867,98.27320248394138,94.44717852053977,0.7939113960250065,0,0
SYN-W001222,SYN-069,rest,1.0722880504395869,0.005,1.284883968138824,13.85306234446571,1.687671179035243,1.8092174488110722,67.87483060114896,98.75290756357423,0.803884244374406,0,0
SYN-W001223,SYN-008,rest,1.123929788023548,0.018762977259634994,1.7429116446346256,21.646994250966497,2.0640585911707707,0.5849911073274368,82.87575703636634,97.66211687788903,0.7462380562805238,0,0
SYN-W001224,SYN-080,rest,0.9150092792804815,0.030248763848241437,1.0593875603774412,19.854684263703376,1.7976972993094544,1.5280220626705001,90.82878908581563,96.19600195399913,0.5509800111506112,0,0
SYN-W001225,SYN-046,sit_lie,0.9494950210605784,0.11366465550598415,1.5372661983221103,107.15570380929653,34.71765238357426,0.755465453947178,83.78705713271526,99.22475356826442,0.9414191260946493,0,0
SYN-W001226,SYN-020,walk,1.0374715054369568,0.16883992763593464,2.1070937556056015,113.22747203212182,13.414671421462819,0.005711259694884008,89.23262147825612,95.91983489362272,0.7201920600544005,0,0
SYN-W001227,SYN-024,stumble,1.1143975590247175,0.16391358506008402,1.9521495575482197,207.75417070790758,39.89331061959034,0.31284302043828516,69.41618805296837,96.26407723689744,0.5504015815994076,0,0
SYN-W001228,SYN-027,rest,0.9767299580620935,0.005,0.980982640968667,13.033585467693676,2.594208658103584,2.0,66.03029899900717,96.1230487724975,0.6000816371389378,0,0
SYN-W001229,SYN-008,fall,1.0761165607255199,0.6811195240476894,4.981522886529103,420.8651841113791,49.79510718427864,1.1907092376969748,102.1909573301014,96.11427091127032,0.5285539976052152,1,0
SYN-W001230,SYN-036,sit_lie,1.0200175426127776,0.08186883025197934,1.0611505628068285,57.25075624733205,38.00325903666912,0.46651262273581573,88.23987797425644,97.28715261108859,0.6894918483954545,0,0
SYN-W001231,SYN-063,run,1.1607174132039075,0.21891020600820355,2.3789687250636202,217.93515909034286,24.096940679890125,0.0,142.7560952427482,95.29056795121618,0.7187365347051747,0,0
SYN-W001232,SYN-075,stumble,0.9933421346564889,0.1894615038171148,1.142576261303603,241.83203572195615,40.72826812857165,0.24843860952370594,85.31964759959942,97.2037980725919,0.9918326235660696,0,0
SYN-W001233,SYN-036,walk,1.0451960601508086,0.13087822947821784,1.1212463663556769,41.975900976397604,17.277444492042626,0.035035988748934724,93.34597562625328,96.65354669128759,0.8048747350960254,0,0
SYN-W001234,SYN-026,walk,1.0127973253288365,0.1989201565994542,1.278682952928417,61.12961694339096,12.75398205811593,0.06967810693716374,91.82840542430336,99.14534475273274,0.8662047382835961,0,0
SYN-W001235,SYN-014,walk,1.038459761993266,0.1657615995179455,1.6959707459090938,89.75658324069774,14.947717466711483,0.12413026179510865,84.5748481760354,97.32778468393215,0.638945957794663,0,0
SYN-W001236,SYN-073,rest,0.9875270852695502,0.023383515089229746,1.0581167433447818,14.786114602540572,0.5541039669096142,1.88205264303678,65.9637966517078,96.4107080250349,0.8698827564501206,0,0
SYN-W001237,SYN-034,walk,1.0814733655462532,0.16146645318484337,1.4052175667143991,84.1153466438076,14.113557791852278,0.06628529173193282,80.84058624961605,97.19269936200544,0.7557127116953998,0,0
SYN-W001238,SYN-007,sit_lie,0.9597115600550509,0.1402671485319239,1.7143915296900565,107.40168946573846,53.07133269712927,0.8832888027775768,77.64510238430942,97.08606647429636,1.0,0,0
SYN-W001239,SYN-065,walk,0.9701514354837679,0.1581005433173633,1.4316839969717343,98.41620860541627,15.804779448530951,0.06417963639789484,83.68425267819256,98.36749324615353,0.6548057962581222,0,0
SYN-W001240,SYN-016,health_anomaly,0.9589367162935699,0.08906275471929298,1.578599728622033,95.22652698990059,10.070530648103425,0.9774609239879395,36.52881386940902,92.25248850241346,0.7914471301561122,0,1
SYN-W001241,SYN-022,sit_lie,1.0035291092138818,0.1349222995283571,1.2929084675279074,145.33031092529126,56.673077427434585,0.729564812436932,73.24915436561018,97.68857494103362,0.7129280101623185,0,0
SYN-W001242,SYN-053,health_anomaly,0.8901552035416305,0.06946565495669638,1.4842239428933983,103.3917981453959,9.671268399149959,0.4747824683153904,128.1170135324249,81.94912662053133,0.4349424427014805,0,1
SYN-W001243,SYN-022,sit_lie,1.0259119791892957,0.12039633752740941,1.5068377916105409,76.0451661515446,58.91339789733212,0.6153727265850133,58.55203568509743,97.86906957697215,0.8189778949868661,0,0
SYN-W001244,SYN-012,run,1.1702558225687187,0.3738056999739479,2.463229030101414,249.85511450620925,17.55295997785179,0.0,120.83909437019688,96.7433936655666,0.4316512244823063,0,0
SYN-W001245,SYN-038,rest,0.9800749510605634,0.06866541688478274,0.9515712002563237,10.302118870617997,2.336289252751351,1.8046855008631826,93.23945720869612,95.81783794993083,0.48023087644132706,0,0
SYN-W001246,SYN-027,sit_lie,1.0069770608072373,0.09490335770728804,0.7725144807984686,88.10242860612348,56.13423574504154,0.5412920949707111,75.0121741759175,98.21636744927316,0.616679006851862,0,0
SYN-W001247,SYN-031,run,1.1201986144468545,0.35455884553660477,2.2279403054042866,164.6861513423384,22.310386005724542,0.03434228607699735,107.8826263516285,97.43491701334453,0.7096261373093166,0,0
SYN-W001248,SYN-080,rest,1.0450739703254754,0.008291176838918828,1.3711717409458415,27.809251313608485,8.03998981291329,2.0,76.95488075872682,96.0588579711708,0.5894488874742432,0,0
SYN-W001249,SYN-065,fall,1.1603661504527054,0.3619819986018466,3.238879989311404,399.1747840975258,82.52667880117279,0.8411218717889286,103.65321420577386,96.04503668799087,0.3477806334704721,1,0
SYN-W001250,SYN-068,sit_lie,1.0351675137728382,0.09943053648991557,1.1377522951885077,113.2129369307903,33.45772712598385,0.4907625038189433,72.41200501099458,95.93767533058812,0.7752380954837828,0,0
SYN-W001251,SYN-080,walk,1.0470385760182348,0.16377287118029507,1.9855818847185729,116.53361506094377,8.30933821355601,0.13240710389707028,96.94260204786225,96.43622956584218,0.5831646236955988,0,0
SYN-W001252,SYN-004,run,1.2516958159054457,0.3831719230413048,2.4523652849925996,275.2873973001534,13.461867648314673,0.0,125.43598587462151,96.76860102894746,0.4032058937476567,0,0
SYN-W001253,SYN-034,run,1.115292269853652,0.23175299924626053,2.4991989836217936,153.91944367449207,12.526223578626839,0.0,146.54567783877155,97.71027127436025,0.4774066721958323,0,0
SYN-W001254,SYN-022,sit_lie,0.9798159566876234,0.05630360576683498,1.588874022597718,115.76126123950692,44.85437895388026,0.5984245174005683,66.16019986762765,,0.8490060447134468,0,0
SYN-W001255,SYN-056,sit_lie,1.0331741721677294,0.1128416444818204,1.0188814567868225,89.79171393666655,52.00492367948057,0.28538657072354606,58.73928690393579,97.17203505087696,0.657340095796823,0,0
SYN-W001256,SYN-037,run,1.1827780068518414,0.3276441806639967,2.3608078603842895,194.75552376851567,23.28422793456881,0.03301087372479834,130.93842142533381,95.25799590052097,0.5329601714476571,0,0
SYN-W001257,SYN-069,rest,1.0541325984844119,0.05003575504417017,1.4369505081076441,19.163487858619884,5.843186867518238,1.9300518012718082,68.2068046399719,99.09297486541075,0.8210428434287613,0,0
SYN-W001258,SYN-024,walk,1.1502500183051105,0.08332409866072277,1.418689416893486,92.69427040577423,16.197031363496734,0.10620267447098473,91.21721999541845,97.1756761367513,0.7236924283428228,0,0
SYN-W001259,SYN-045,walk,1.0346099687094878,0.08083383715938239,2.2357415134174112,90.84234054244655,9.999374129794601,0.12583049153563555,116.48075091702613,97.15755343911643,0.7900914184716589,0,0
SYN-W001260,SYN-009,run,1.1257272141440255,0.39298162257650665,1.9533653186393414,212.75335732422292,28.193585604475793,0.11124250509156118,127.68883629449621,96.9026698817961,0.8487387494605524,0,0
SYN-W001261,SYN-030,rest,1.0008723012040193,0.03559708598722346,1.3600329321231817,22.136868653544365,5.42954398968154,1.5766259046959965,69.79467497100961,96.74940962769641,0.7526068224416796,0,0
SYN-W001262,SYN-030,run,1.2177211362195919,0.3662410012276115,2.851459618835001,250.41474767342882,20.73839984799331,0.0,140.478924325338,96.01144520210808,0.6964920169279671,0,0
SYN-W001263,SYN-002,sit_lie,1.0660608000194833,0.07812977692183071,1.244345294035062,121.73752637352979,45.24532072215543,0.4943042919801495,66.00312688088539,94.7305417579831,0.6697653115248563,0,0
SYN-W001264,SYN-047,sit_lie,1.002218177449621,0.0800036291258326,1.4223623313102576,120.7784861865641,37.10986972267213,0.3845519440494733,88.9903283593067,98.0009009215631,0.6239827237619703,0,0
SYN-W001265,SYN-066,stumble,1.0455620160758698,0.2294955192284143,2.9626680360149593,271.64316827211644,27.61814381286826,0.2988993380771293,79.95248279382274,98.30929086170671,0.81176976634803,0,0
SYN-W001266,SYN-071,stumble,1.0764302603760816,0.35311163864626705,2.3299536737340523,220.45855537274412,31.632112739628415,0.2830518298245519,93.04818631097393,96.12583196579774,,0,0
SYN-W001267,SYN-031,run,1.192865941227973,0.2421118592511207,2.0896942110989563,184.83699822839822,20.937326371117052,0.04779143467376053,135.34163805738078,97.01433192271773,0.7175421388585977,0,0
SYN-W001268,SYN-010,run,1.1308237052743713,0.2707273466803313,1.8971264520078739,154.52508170393233,14.919343886770859,0.001308432147190581,119.41431900261942,95.07707895843436,0.5616131461180629,1,0
SYN-W001269,SYN-068,stumble,1.1013094153944931,0.23111422299217715,2.136872444252623,171.4354239742678,35.78854492470339,0.23812231140850018,105.34979043538063,98.11522029667674,0.7417140344066654,0,0
SYN-W001270,SYN-067,run,1.2072337944300422,0.2839014665139736,1.7597833864858439,182.35054210162602,17.092668067651417,0.0,132.58413377011178,96.33686432915529,0.6741544074852338,0,0
SYN-W001271,SYN-018,walk,1.0719039567222455,0.13710975578240375,1.329669260540854,52.623138613911806,14.933375763199859,0.09677946341853955,101.04736433520887,96.73458347988377,0.432902310758557,0,0
SYN-W001272,SYN-013,sit_lie,0.9791179404499165,0.07699409647776259,1.4293845867776804,91.24722519719131,45.470786061255744,0.8166896866491963,87.92997501809481,97.57561701088854,1.0,0,0
SYN-W001273,SYN-031,walk,1.0254297885606731,0.1262025158053291,1.8147507491845212,76.04773592586798,14.505991263748836,0.04236822070809734,79.11661716086685,98.71463821404646,0.9889380540769065,0,0
SYN-W001274,SYN-068,rest,1.0185330935861423,0.036214487261905,1.0005374270401375,5.444258909680347,8.464350809708009,1.3621602000320903,77.62119025099446,97.08797973993767,0.8606085133377287,0,0
SYN-W001275,SYN-047,rest,0.9493285741695322,0.04758044210466904,1.1754358184770917,11.826095494348493,4.555488819202045,1.4395361873634627,81.06172452049388,99.05258047795607,,0,0
SYN-W001276,SYN-059,health_anomaly,1.093929819733531,0.05786523043386223,1.2416982974817667,42.691871286644705,11.676321526485705,0.9090325782270563,112.36664530232362,85.19958402360068,0.6341726874888522,0,1
SYN-W001277,SYN-047,health_anomaly,1.0390484880470898,0.10711395774866417,1.5800374289993726,69.16035315282801,15.063339360490975,0.7291594878426699,166.25725902364758,95.15933882480357,0.6206021546290321,0,1
SYN-W001278,SYN-063,rest,1.0018522126356542,0.015180265919425943,1.0698143885662834,11.185511455668019,0.0,1.758497120145806,99.82840797931883,96.34063382780819,0.8000659993552232,0,0
SYN-W001279,SYN-062,walk,0.9540031897353562,0.18636734285487028,1.4962182686785992,113.5429012375271,10.391964820958103,0.03529418469543743,108.90697370323704,96.27511216149263,1.0,0,0
SYN-W001280,SYN-017,stumble,1.0617648251851135,0.26322449202560794,2.905632318683261,266.5886214902295,39.88920135119066,0.2792197012525843,103.15244211021368,100.0,0.5629851876377213,0,0
SYN-W001281,SYN-079,health_anomaly,1.040778643538318,0.11927595818307815,1.694965730883545,103.21920868571357,9.852371611187873,0.8494046080296678,92.6471714520665,84.41265596714378,0.894962944965501,0,1
SYN-W001282,SYN-027,walk,1.0134241054377673,0.11631445011528221,1.7013896849341767,91.58585818763191,12.616229625983499,0.03443570143722881,70.58335640307381,97.74759260205704,0.5847611268084818,0,0
SYN-W001283,SYN-047,walk,1.0806660338704153,0.1343818972873664,1.9573869808111457,94.29769037151378,23.66908835665039,0.06110720738746607,93.77729441507525,97.94161032940853,0.701782336624373,0,0
SYN-W001284,SYN-047,rest,1.098182234134769,0.02387025829429765,1.1678340129538773,20.152381006220082,0.3035148811047339,1.3036247823103733,76.18106482202973,100.0,0.7005508703843597,0,0
SYN-W001285,SYN-037,sit_lie,1.0932420365046742,0.08448123995560841,1.2456961344524544,123.65450468854652,64.24925246865494,0.4890360072963316,59.145777153225076,98.10367720598643,0.5861165385421687,0,0
SYN-W001286,SYN-018,rest,1.086108834304221,0.03191697128016885,1.1053967169437493,1.0,0.0,1.839775826892682,95.63321560196643,95.99875989614601,0.615677454689641,0,0
SYN-W001287,SYN-045,health_anomaly,0.9170421120904887,0.10063330115837803,1.4971946421980427,81.93172645840077,7.272472606404273,0.9386158669826592,134.17506575947996,85.90405077561485,0.735104112640759,0,1
SYN-W001288,SYN-007,rest,1.038835087657883,0.005825498990025983,1.2765641689298037,33.550030560517634,2.2899627030186123,2.0,73.82481575890436,96.09824081624981,0.7316165523375294,0,0
SYN-W001289,SYN-015,health_anomaly,1.0894666598239786,0.052449757336446065,1.3808879168052617,66.22340229555205,8.502863961823854,0.9510326564606142,63.60233521868919,79.92741325392555,0.9180122711190224,1,1
SYN-W001290,SYN-029,health_anomaly,1.0615454498401442,0.1350109179468149,1.1808467873850919,59.21436560274158,11.85122570534805,0.8277186033929604,164.49391664187775,89.6769699573299,0.756230762328232,0,1
SYN-W001291,SYN-029,fall,1.081738380419603,0.4587090377674838,3.430724046335722,309.5859438173554,47.674302103932625,1.5647876444704905,88.89842832454691,96.08390771914277,0.3099738251066324,1,0
SYN-W001292,SYN-026,rest,0.9605521154151714,0.020954112146785914,1.032859049310277,29.02416362742045,2.9872195886556043,2.0,84.18396591266512,99.16984238357449,0.7958705724572583,0,0
SYN-W001293,SYN-013,stumble,1.0230590708362834,0.2614819240634445,2.882332469099034,232.6297818859566,40.389368604209416,0.2359837861206965,102.61782772474832,96.91683802914504,0.8643339856495031,0,0
SYN-W001294,SYN-074,sit_lie,0.9902231123186467,0.06756292290166542,1.558526106104546,121.35794547809414,54.18564746384159,0.37569823070796027,86.50741692783684,93.28614924728859,0.769982400397033,0,0
SYN-W001295,SYN-015,walk,1.0806146737298423,0.10930954894798314,1.5661103408224237,75.8811472862596,6.974215593398785,0.09760425968453278,74.81480337553097,99.02316552056816,0.7420283394266867,0,0
SYN-W001296,SYN-044,walk,1.0308149927733752,0.14287991401943007,1.163224092027708,79.61410708801252,20.408700390181558,0.07042884163862627,84.30562674968769,94.31335397819514,0.6988643796818813,0,0
